date,ipod,iphone,ipad,imac,macbook,apple watch,icloud,ios,osx,wwdc
2004-01-04,2962.662280740143,0.0,0.0,720.5939878664523,0.0,0.0,0.0,240.18187420261773,2401.9154725433755,0.0
2004-01-11,1830.7928192741163,0.0,0.0,915.3174144342935,0.0,0.0,0.0,196.14508846468894,1896.3588375687964,0.0
2004-01-18,2392.99405140061,0.0,0.0,930.5909511227494,0.0,0.0,0.0,332.4026706966179,1462.523565125902,0.0
2004-01-25,2028.9365991792224,0.0,0.0,719.9720266495094,0.0,0.0,0.0,196.37038363451282,2879.6904315591455,0.0
2004-02-01,1434.3940300498427,0.0,0.0,358.6743234402322,0.0,0.0,0.0,286.9307940747262,2725.5609416924617,0.0
2004-02-08,1596.4275377547824,0.0,0.0,830.0960295987717,0.0,0.0,0.0,447.08457563315034,2171.426906554415,0.0
2004-02-15,2214.3512639011687,0.0,0.0,390.72622003322454,0.0,0.0,0.0,195.38277810379807,1693.1076173029346,0.0
2004-02-22,1641.707679509264,0.0,0.0,820.9778108339343,0.0,0.0,0.0,205.213459938658,1915.435822609077,0.0
2004-02-29,2562.820464515027,0.0,669.7723672712835,891.3368020477586,0.0,0.0,0.0,0.0,1782.9428291357794,0.0
2004-03-07,1712.8297075299367,0.0,0.0,0.0,0.0,0.0,0.0,622.3503069988453,1712.8297075299367,0.0
2004-03-14,2218.8862430493778,0.0,0.0,677.9909500493884,0.0,0.0,0.0,123.17911419474515,1602.781329850938,0.0
2004-03-21,4002.9855759007683,0.0,0.0,242.6162888174311,0.0,0.0,0.0,241.14733829966622,1819.4389765438882,0.0
2004-03-28,2484.5160737458627,0.0,0.0,915.2004497303593,0.0,0.0,0.0,261.48020098665353,2288.435542421481,0.0
2004-04-04,1900.8487973972994,0.0,126.56888158563615,823.5671886115995,0.0,0.0,0.0,380.1697594794599,1647.4405644854398,0.0
2004-04-11,3816.7696335837836,0.0,0.0,615.6895699090105,0.0,0.0,0.0,0.0,2831.6960687794895,0.0
2004-04-18,2778.471318671955,0.0,0.0,422.7450222500419,0.0,0.0,0.0,242.46408084647746,2597.216699655971,0.0
2004-04-25,2414.845961510184,0.0,138.0469688266408,413.90691488142664,0.0,0.0,0.0,137.98286298554206,1448.7575502353923,0.0
2004-05-02,1999.640438170108,0.0,0.0,645.1684796418676,0.0,0.0,0.0,129.71081334852178,2128.7286839155786,0.0
2004-05-09,2275.095905849119,0.0,120.3151770442042,838.1570635991541,0.0,0.0,0.0,299.3366420180444,2095.4288238694594,0.0
2004-05-16,2302.0031398276037,0.0,0.0,460.39268262627434,0.0,0.0,0.0,526.1403648893242,1972.9469149425026,0.0
2004-05-23,2015.1575425233766,0.0,0.0,829.814980510701,0.0,0.0,0.0,473.20328084493696,1837.465358536035,0.0
2004-05-30,2013.4381914320486,0.0,118.9506909317956,296.07070619817836,0.0,0.0,0.0,117.92431939426355,2072.4591730953316,0.0
2004-06-06,2359.3250022749835,0.0,0.0,589.7956219821818,0.0,0.0,0.0,294.933439577655,1887.3887446468586,118.1031631721447
2004-06-13,2255.6073670423716,0.0,0.0,474.87791798824077,0.0,0.0,0.0,237.4568856803412,2374.3537365687625,0.0
2004-06-20,1833.9708327777407,0.0,117.95627825459692,414.16394434928515,0.0,0.0,0.0,356.04059741238007,1538.1241291308272,0.0
2004-06-27,2712.5208441383793,0.0,120.792075003431,663.1197177530393,0.0,0.0,0.0,120.792075003431,2350.776148559835,120.55729109819421
2004-07-04,3437.695573010064,0.0,0.0,603.058469937038,0.0,0.0,0.0,120.06083620039128,2412.3795988420115,121.18199558483948
2004-07-11,3966.1644685107344,0.0,0.0,823.08263403816,0.0,0.0,0.0,0.0,2169.9821074979695,149.697923426484
2004-07-18,5398.16649065614,0.0,0.0,888.3095354423717,0.0,0.0,0.0,273.3196609840807,1776.4952474200873,0.0
2004-07-25,6237.251211455625,0.0,0.0,1160.5033950062377,0.0,0.0,0.0,145.05744802996162,1813.371438057427,0.0
2004-08-01,4434.659510564564,0.0,0.0,654.3386614189856,0.0,0.0,0.0,292.3182217372176,1599.5286620713903,0.0
2004-08-08,3832.8074728446263,254.77625887222632,0.0,638.8012454741045,0.0,0.0,0.0,0.0,2044.0019315650327,0.0
2004-08-15,2994.6564468658853,0.0,0.0,718.7624088467941,0.0,0.0,0.0,359.39929377782516,1736.9759908966341,0.0
2004-08-22,3956.561611461395,0.0,0.0,847.8273153601363,0.0,0.0,0.0,114.05404262738998,2147.9384462107732,0.0
2004-08-29,3689.511605997667,113.51608822160138,0.0,2327.31426946735,0.0,0.0,0.0,340.5750495546236,1930.096716956496,113.5339408266307
2004-09-05,4047.602219674996,0.0,0.0,1476.7809592251751,0.0,0.0,0.0,327.1635774963951,1968.8760909401412,0.0
2004-09-12,3816.0581430273987,0.0,200.38786623868708,853.5328903280644,0.0,0.0,0.0,251.06763080576067,2159.127031823061,0.0
2004-09-19,2871.318157400132,0.0,0.0,827.3354380345637,0.0,0.0,0.0,97.15201554262929,1606.0179197408324,0.0
2004-09-26,3827.632456479595,0.0,0.0,1128.631971791887,0.0,0.0,0.0,245.3367342627163,2355.315643105469,0.0
2004-10-03,3711.8025702781415,0.0,95.03384323268428,904.0789121606887,0.0,0.0,0.0,285.10152969805284,2331.6112649902584,0.0
2004-10-10,3837.0791758567534,0.0,0.0,687.2633608613964,0.0,0.0,0.0,114.71866168348107,1431.7093026612283,0.0
2004-10-17,3734.6471945976223,0.0,0.0,638.8606773962965,0.0,0.0,0.0,147.40427096362072,1572.500214023305,0.0
2004-10-24,4222.010550123352,0.0,0.0,722.2429760494294,0.0,0.0,0.0,333.3351677864038,2333.4804079359296,0.0
2004-10-31,3748.2477969724096,93.34547791384533,93.34547791384533,925.371472355654,0.0,0.0,0.0,138.8322742377906,1573.134298097711,0.0
2004-11-07,3823.348002579057,0.0,0.0,764.7283902443459,0.0,137.83944001469402,0.0,275.67888002938804,2572.176601374824,0.0
2004-11-14,4082.7977040970827,0.0,0.0,620.0994861330505,0.0,103.02717185289833,0.0,206.76226635750862,1705.4843139227985,0.0
2004-11-21,3905.120769362997,0.0,0.0,538.5887296314341,0.0,0.0,0.0,224.4210086165616,1660.6395450934576,0.0
2004-11-28,3738.418840504245,0.0,0.0,879.762363708098,0.0,0.0,0.0,350.8725705826413,2726.854185126283,0.0
2004-12-05,5608.660653654402,0.0,89.73791998728963,403.83419142573706,0.0,0.0,0.0,134.6204314638682,2064.1076745369987,0.0
2004-12-12,5365.318662629662,88.90571459489269,0.0,842.4442243374178,0.0,0.0,0.0,133.01468962417707,2083.986087700256,0.0
2004-12-19,5859.901712406343,96.6804606658266,96.6804606658266,576.3376400132292,0.0,0.0,0.0,192.09320485917897,2209.492540289327,0.0
2004-12-26,5854.817428127134,118.05976977711694,0.0,761.280813512843,0.0,0.0,0.0,175.66114469563743,2049.085307764291,0.0
2005-01-02,4075.7129568265746,83.86997074945079,0.0,882.3663981272862,0.0,0.0,0.0,167.73994149890157,1596.609827142099,0.0
2005-01-09,6548.601675594551,233.06157758113406,0.0,1007.5203913249829,0.0,77.30596452975703,0.0,154.99233451084973,2247.4356617436274,77.49616725542487
2005-01-16,5600.550736165571,0.0,76.123781018727,843.857340930853,0.0,0.0,0.0,230.16818978680735,1956.3253388644919,77.33080842274093
2005-01-23,4612.271112284101,77.17967474641382,0.0,1076.2894605016932,0.0,0.0,0.0,192.18957146626292,2344.6291910165446,0.0
2005-01-30,4411.983065938165,0.0,0.0,580.4920970629938,0.0,0.0,0.0,154.78386591978102,1857.8038122306414,0.0
2005-02-06,4953.6813370227865,0.0,0.0,550.4037601485038,0.0,0.0,0.0,117.95553681052849,2083.730747312867,0.0
2005-02-13,4273.074742262017,0.0,77.04028336797853,572.2398820251761,0.0,0.0,0.0,154.08056673595706,2212.794540379984,0.0
2005-02-20,5736.819676172206,82.2743258188732,0.0,619.0916629671028,0.0,82.2743258188732,0.0,206.3805084585083,2393.7197099090067,0.0
2005-02-27,4487.313636825317,0.0,0.0,618.9494811478585,0.0,0.0,0.0,77.36868514348231,2127.557056366331,0.0
2005-03-06,5923.654387193617,0.0,0.0,763.1882436710594,0.0,73.21734715834027,0.0,145.3670985902823,2107.7790252707846,0.0
2005-03-13,4964.2466532863555,109.5154924577985,0.0,511.02085135784085,0.0,0.0,0.0,73.00297876540584,2482.167423881937,0.0
2005-03-20,5536.360197669725,0.0,0.0,431.87072286924564,0.0,0.0,0.0,157.66542138867382,1413.511524057406,0.0
2005-03-27,4697.979393711445,72.04582786344471,0.0,325.22927908867666,0.0,0.0,0.0,144.52936820230406,1951.5503059994542,0.0
2005-04-03,4624.163169314752,0.0,0.0,334.8253032716222,0.0,0.0,0.0,111.23462284901233,1838.4659437749508,0.0
2005-04-10,4640.631369841517,144.56324198009077,72.51397157771537,580.0460698386564,0.0,0.0,0.0,108.76000690272863,1848.9858201294533,0.0
2005-04-17,4896.077655661023,75.21361862379851,0.0,569.3913331164056,0.0,0.0,0.0,76.6214132970503,1746.0264290240782,0.0
2005-04-24,4644.642751563856,77.58531900459911,0.0,422.185444953796,0.0,0.0,0.0,115.16888758158531,2341.612802089132,77.58531900459911
2005-05-01,4989.851841748674,0.0,0.0,761.1538825177353,0.0,0.0,0.0,169.1509836241507,2621.8913337562212,0.0
2005-05-08,5053.360626996841,0.0,0.0,959.0721159634957,0.0,0.0,0.0,295.0991126041525,2840.2955362335038,0.0
2005-05-15,4688.102187057681,0.0,0.0,512.8496715408113,0.0,0.0,0.0,256.3916502086391,2124.4732931732665,0.0
2005-05-22,4770.969570443426,73.75624545464474,0.0,708.2045151614763,0.0,0.0,0.0,335.41552857565085,2459.984045797417,0.0
2005-05-29,4998.327307519818,68.21447893170821,0.0,654.9459099120859,0.0,0.0,0.0,241.3024368135801,2412.8161513467658,0.0
2005-06-05,4546.765314087052,0.0,69.2498586041319,416.5044682385513,0.0,0.0,0.0,208.2207839958244,1839.643521153724,347.1254959052331
2005-06-12,4959.986946715727,0.0,0.0,563.6586090456154,0.0,0.0,0.0,187.88620301520515,1502.9534418048868,75.03301463083
2005-06-19,6360.648008556741,0.0,0.0,502.1371310200954,0.0,0.0,0.0,292.940710364555,2134.303984781362,0.0
2005-06-26,6369.027186508727,115.09256944144079,0.0,575.4628472072039,0.0,0.0,0.0,230.20831499432768,2302.0831499432766,0.0
2005-07-03,5860.238024601411,153.48919746140882,0.0,501.1962946578589,0.0,0.0,0.0,231.33928032390904,1734.9048766711194,77.46969133489318
2005-07-10,7466.584521864022,0.0,0.0,611.2567481180388,0.0,0.0,0.0,218.3549627920799,2357.779955762867,0.0
2005-07-17,6091.32634371315,0.0,0.0,828.7569917460455,0.0,0.0,0.0,165.7263679356861,1698.8892570455857,0.0
2005-07-24,6056.1439042237225,85.29780146793975,0.0,469.2023129373563,0.0,0.0,0.0,213.28314658806198,2473.662004515728,0.0
2005-07-31,6817.191187363331,0.0,0.0,826.2876352582441,0.0,0.0,0.0,413.1812525094533,2479.012645296057,82.59326529685833
2005-08-07,5437.088701669183,0.0,0.0,669.8043967718432,0.0,0.0,0.0,197.00269307078761,2482.1672973282375,0.0
2005-08-14,5767.80232363246,117.69670835692835,0.0,1059.3651772327796,0.0,0.0,0.0,156.92104430753577,3884.489086385864,78.5395709064668
2005-08-21,5927.128231076767,0.0,0.0,1045.9250910332453,0.0,0.0,0.0,305.0373528769749,3181.5024710913344,0.0
2005-08-28,5984.421332114217,76.59770660274177,75.87265384552276,381.18975821021627,0.0,0.0,0.0,152.4666935774373,2286.9773793949366,0.0
2005-09-04,9887.282684060976,215.80258753196637,0.0,902.1511417086804,0.0,72.40995482924596,0.0,288.66308035295384,2345.531935698856,72.40995482924596
2005-09-11,10058.569150688012,66.49847492039741,0.0,732.7950099599776,0.0,66.72632860712616,0.0,166.54066254251853,2431.376986017274,0.0
2005-09-18,11218.706932594147,68.95044987112496,0.0,480.3472915011401,0.0,0.0,0.0,137.23024135297248,2332.9141030005326,0.0
2005-09-25,8986.435735193594,0.0,0.0,743.504780288093,0.0,0.0,0.0,193.99427455320023,2424.3914573251473,0.0
2005-10-02,8407.643903242344,65.28176502261967,65.28176502261967,588.8844399226399,0.0,0.0,0.0,196.261879041363,2192.0586492083607,0.0
2005-10-09,10248.122348385625,64.65906459615547,65.06814526610869,681.0127525623454,0.0,0.0,0.0,97.28473748596517,2691.864376401327,0.0
2005-10-16,8404.722611613717,0.0,0.0,425.1539860225742,0.0,0.0,0.0,294.3601684658664,2518.210645953613,0.0
2005-10-23,7236.105979602667,0.0,0.0,663.5279449890994,0.0,0.0,0.0,125.16875089305498,2812.344575283603,0.0
2005-10-30,7351.645913312943,0.0,0.0,850.5789399296987,0.0,0.0,0.0,212.6951975648855,1792.375878918585,0.0
2005-11-06,8390.913171648996,72.5611521002438,0.0,653.8721552748995,0.0,0.0,0.0,181.61408822853494,2470.1666316906826,0.0
2005-11-13,7520.182092664426,61.28287277533963,0.0,791.5603653878239,0.0,0.0,0.0,274.0052016429262,2405.393807536294,0.0
2005-11-20,8586.768901239036,0.0,0.0,710.5904191157765,0.0,0.0,0.0,177.00437603492622,2516.720605211132,0.0
2005-11-27,8595.960713035785,116.65284867688864,0.0,526.2555553950552,0.0,0.0,0.0,204.6951668633986,2543.8187203482225,58.62778966511229
2005-12-04,9454.32774076079,60.5774824325241,0.0,878.7597813738815,0.0,0.0,0.0,242.43227044984502,2030.1712124737644,0.0
2005-12-11,8583.748379400437,59.54032036617325,59.26795799130585,475.24822822361733,0.0,0.0,0.0,386.13357876207834,2465.284025208608,0.0
2005-12-18,10494.544219107715,62.178645694266464,0.0,720.5948899681243,0.0,62.178645694266464,0.0,375.9378682241329,2694.183541575457,0.0
2005-12-25,10978.96013706224,74.38241001712125,0.0,667.657785087994,0.0,0.0,0.0,148.38582250462363,2522.0884854817277,0.0
2006-01-01,8597.530032277786,59.70444355232974,119.94276839001152,567.165165524442,0.0,0.0,0.0,179.13136280544964,2059.7221578873045,0.0
2006-01-08,9569.00578552996,53.484189167382134,0.0,938.1260760625803,482.49305684450155,0.0,0.0,134.0087591524425,2385.378579611896,53.72993183405579
2006-01-15,9929.772005251649,0.0,52.70175505929491,919.4959134154207,262.7199185203824,0.0,0.0,262.7040509164372,2574.3124612545316,0.0
2006-01-22,9387.689066882827,52.1533906062217,0.0,599.7561161952575,234.71388505687392,0.0,0.0,208.629313977471,1903.6223844559684,0.0
2006-01-29,9289.477885420667,0.0,0.0,793.9297002364208,211.05681854865497,0.0,0.0,264.7125103504693,2805.412249596008,0.0
2006-02-05,8413.794304663948,51.302748235749526,50.99281134509186,716.0784466591218,153.4729666175898,0.0,0.0,434.7448112248445,2020.3128803336554,0.0
2006-02-12,9016.44168947209,51.205079798350496,0.0,537.8848903591952,358.6053993744986,51.253614069217285,0.0,486.6555475914097,2458.977507916967,0.0
